# ----------------------------------------
# Report CSV Export
# Account: Leather Company
# Property: Leather Company - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20240131
# End date: 20240227
Landing page,Sessions,Users,New users,Engagement rate,Bounce rate,Average engagement time per session,Conversions,Total revenue
/mens-c4/leather-jackets-c25/burgundy-t59,19,19,16,0.5789473684210527,0.42105263157894735,24.31578947368421,0,0
/mens-c4/leather-jackets-c25/two-button-leather-blazer-navy-capone-p1029/s5723,19,18,12,0.631578947368421,0.3684210526315789,35.36842105263158,0,0
/mens-c4/man-bags-briefcases-c12/five-pocket-carry-all-leather-messenger-bag-mud-mud-pedro-p640,19,16,12,0.42105263157894735,0.5789473684210527,6.421052631578948,0,0
/mens-c4/man-bags-briefcases-c12/laptop-messenger-bags-c113/suede-and-leather-luxury-laptop-bag-navy-winston-p4327,19,19,17,0.5263157894736842,0.47368421052631576,39.1578947368421,0,0
/mens-c4/mens-triple-gusset-heavy-duty-leather-briefcase-chestnut-gareth-p4231,19,15,6,0.3684210526315789,0.631578947368421,105.73684210526316,0,0
/mens-c4/mens-waistcoats-c58/mens-diamond-quilted-leather-gilet-black-m-15-vest-p6872/s20390,19,10,4,0.631578947368421,0.3684210526315789,13.210526315789474,0,0
/mens-c4/sheepskin-gilet-camel-antique-norden-p3680/s13126,19,17,14,0.7894736842105263,0.21052631578947367,36.94736842105263,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-duffle-tan-magnus-p811,19,15,6,0.5263157894736842,0.47368421052631576,58.36842105263158,0,0
/mens-c4/trapper-leather-jacket-vin-blue-massimo-p5282/s24212,19,17,12,0.5789473684210527,0.42105263157894735,20.736842105263158,0,0
/sheepskin-fur-c5/mens-sheepskin-jackets-c35/classic-leather-sheepskin-coat-brown-gerald-p3057/s10884,19,16,10,0.5789473684210527,0.42105263157894735,61.05263157894737,0,0
/sheepskin-fur-c5/sheepskin-gloves-c28/womens-suede-sheepskin-gloves-black-brissa-db906-p7693/s22571,19,12,8,0.3684210526315789,0.631578947368421,18.263157894736842,0,0
/gift-accessories-c8/wallets-c16/ashwood-vegetable-tanned-8-card-holder-wallet-brown-1290-vt-p2738/s10169,18,14,12,0.4444444444444444,0.5555555555555556,5.611111111111111,0,0
/handbags-c6/ashwood-c30/ashwood-womens-three-section-leather-shoulder-bag-black-v-31-p5294,18,11,2,0.2777777777777778,0.7222222222222222,42.333333333333336,1,75
/handbags-c6/ashwood-c30/large-vintage-leather-backpack-brandy-g28-p3629,18,14,4,0.3888888888888889,0.6111111111111112,81.94444444444444,1,119.99
/handbags-c6/ashwood-leather-crocodile-print-shopper-bag-bordeaux-c-56-p5434/s16949,18,18,16,0.7777777777777778,0.2222222222222222,29.27777777777778,0,0
/handbags-c6/backpacks-c89/leather-vintage-wash-backpack-dark-grey-d-74-p4259/s14980,18,17,11,0.6666666666666666,0.3333333333333333,82.11111111111111,1,106.66
/handbags-c6/pocket-crossbody-bags-c176,18,17,6,0.4444444444444444,0.5555555555555556,106.38888888888889,0,0
/ladies-c3/14-card-rfid-protected-large-leather-purse-black-s1-p6703,18,18,2,0.1111111111111111,0.8888888888888888,29.055555555555557,1,39.98
/ladies-c3/6-card-rfid-protected-zip-around-leather-purse-denim-s-5-p6728/s20058,18,15,9,0.6666666666666666,0.3333333333333333,79.5,1,39.98
/ladies-c3/ashwood-unisex-leather-backpack-brandy-g-38-p6232,18,16,9,0.5,0.5,27.5,0,0
/ladies-c3/ashwood-womens-three-section-leather-shoulder-bag-navy-v-31-p5296/s16714,18,12,5,0.7222222222222222,0.2777777777777778,58.94444444444444,0,0
/ladies-c3/ladies-leather-biker-jacket-red-g-celia22-p6027,18,4,2,0.16666666666666666,0.8333333333333334,1.8888888888888888,0,0
/ladies-c3/ladies-waistcoats-c47/reversible-toscana-suede-leather-gilet-brown-kashmina-p8022,18,13,10,0.6111111111111112,0.3888888888888889,108.5,0,0
/ladies-c3/leather-handbags-c10/real-leather-tote-bag-deep-lake-63754-p7885/s23019,18,18,16,0.6111111111111112,0.3888888888888889,79.94444444444444,0,0
/ladies-c3/leather-handbags-c10/real-leather-tote-bag-parafin-63754-p7888/s23022,18,13,10,0.7222222222222222,0.2777777777777778,36.333333333333336,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-fashion-leather-biker-style-jacket-red-1127-p7117/s21117,18,5,4,0.1111111111111111,0.8888888888888888,11.666666666666666,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-side-zip-leather-biker-jacket-beige-1141-p7122/s21137,18,16,10,0.9444444444444444,0.05555555555555555,76.72222222222223,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-side-zip-leather-biker-jacket-beige-1141-p7122/s21140,18,16,11,0.6666666666666666,0.3333333333333333,40.111111111111114,0,0
/ladies-c3/leather-jackets-c9/brampton-m25,18,17,15,0.6666666666666666,0.3333333333333333,58.388888888888886,0,0
/ladies-c3/leather-jackets-c9/casual-styles-c124/leather-duffle-leather-coat-black-app-brienne-p3725/s13461,18,17,17,0.5,0.5,40.166666666666664,0,0
/ladies-c3/leather-jackets-c9/casual-styles-c124/mens-3-4-nappa-leather-overcoat-black-snu-james-p5206/s16448,18,18,18,0.8333333333333334,0.16666666666666666,36.666666666666664,0,0
/ladies-c3/leather-jackets-c9/leather-jacket-black-nap-katherine-p67,18,18,18,0,1,0,0,0
/ladies-c3/leather-jackets-c9/purple-t10,18,17,16,0.6111111111111112,0.3888888888888889,27.27777777777778,0,0
/ladies-c3/mens-leather-suit-carrier-black-k-50-p7187/s21486,18,11,10,0.4444444444444444,0.5555555555555556,17.555555555555557,0,0
/ladies-c3/sheepskin-jackets-c11/long-length-sheepskin-coat-black-sophia-p98/s729,18,18,13,0.6111111111111112,0.3888888888888889,73.33333333333333,0,0
/ladies-c3/sheepskin-jackets-c11/long-length-sheepskin-coat-tan-sophia-p104/s796,18,17,13,0.6111111111111112,0.3888888888888889,49.166666666666664,0,0
/ladies-c3/womens-leather-biker-jacket-black-yellow-2810-p6174/s18972,18,14,11,0.8333333333333334,0.16666666666666666,96.77777777777777,1,53.99
/ladies-c3/womens-leather-shoulder-handbag-tan-63786-p6492/s19664,18,15,12,0.4444444444444444,0.5555555555555556,11,0,0
/luggage-c7/holdall-c15/extra-large-vegetable-tanned-leather-travel-holdall-chestnut-lewis-p1630,18,14,6,0.5,0.5,202.05555555555554,2,310.5
/luggage-c7/holdall-c15/mayfair-hi-veg-leather-flight-cabin-weekend-holdall-tempo-brown-8150-p4029/s14480,18,15,9,0.6111111111111112,0.3888888888888889,48.72222222222222,0,0
/luggage-c7/holdall-c15/mens-large-leather-weekend-holdall-brown-tum-charles-p917/s5120,18,13,6,0.5,0.5,19.61111111111111,0,0
/luggage-c7/medium-weekend-leather-holdall-chestnut-vt-harry-p614/s4081,18,15,14,0.7222222222222222,0.2777777777777778,31.38888888888889,0,0
/luggage-c7/wash-toiletry-bags-c55/ashwood-m1,18,17,13,0.8333333333333334,0.16666666666666666,58.77777777777778,1,44.98
/mens-c4/accessories-c27/a5-leather-book-cover-copper-brown-a5-lbc-p4210/s14918,18,14,10,0.4444444444444444,0.5555555555555556,24.833333333333332,0,0
/mens-c4/leather-jackets-c25/biker-styles-c97/leather-biker-jacket-black-brandon-p3120/s11220,18,15,15,0.5,0.5,17.88888888888889,0,0
/mens-c4/leather-jackets-c25/biker-styles-c97/mens-leather-biker-jacket-grey-g-6200-p7745/s22637,18,18,14,0.7222222222222222,0.2777777777777778,27.27777777777778,0,0
/mens-c4/leather-jackets-c25/bomber-styles-c99/mens-leather-bomber-jacket-black-oscar-bomber-p7965/s23132,18,10,5,0.3888888888888889,0.6111111111111112,29.944444444444443,0,0
/mens-c4/leather-jackets-c25/bomber-styles-c99/mens-leather-bomber-jacket-nevada-oscar-bomber-p7966/s23138,18,17,6,0.6111111111111112,0.3888888888888889,35.77777777777778,0,0
/mens-c4/leather-jackets-c25/leather-biker-jacket-bordeaux-balmin-p1387/s6981,18,13,8,0.6111111111111112,0.3888888888888889,28.88888888888889,0,0
/mens-c4/leather-jackets-c25/leather-biker-jacket-burgundy-hard-knott-p6542,18,16,4,0.4444444444444444,0.5555555555555556,205.27777777777777,0,0
/mens-c4/leather-jackets-c25/leather-bomber-jacket-tan-danny-p950/s5256,18,15,10,0.5555555555555556,0.4444444444444444,58.72222222222222,0,0
/mens-c4/leather-jackets-c25/leather-jacket-navy-nap-ferdinand-p953/s5291,18,14,9,0.7222222222222222,0.2777777777777778,49.27777777777778,0,0
/mens-c4/man-bags-briefcases-c12/five-pocket-carry-all-leather-messenger-bag-mud-mud-pedro-p640/s4107,18,17,12,0.4444444444444444,0.5555555555555556,11.555555555555555,0,0
/mens-c4/man-bags-briefcases-c12/washbags-c114/vintage-oily-hanging-leather-wash-bag-brown-liam-wb-p3245,18,17,10,0.1111111111111111,0.8888888888888888,26.555555555555557,0,0
/mens-c4/mens-leather-sheepskin-gloves-l-blk-db-905-p4138,18,7,4,0.2222222222222222,0.7777777777777778,60.22222222222222,0,0
/mens-c4/mens-waistcoats-c58/all-leather-buckle-waistcoat-black-g-n-w-coat-p4155/s14714,18,15,14,0.4444444444444444,0.5555555555555556,11.666666666666666,0,0
/mens-c4/mens-waistcoats-c58/leather-waistcoat-tan-app-tudor-p1005,18,14,10,0.6111111111111112,0.3888888888888889,73.22222222222223,0,0
/mens-c4/mens-waistcoats-c58/mens-diamond-quilted-leather-gilet-black-m-15-vest-p6872/s20389,18,15,13,0.5,0.5,27.77777777777778,0,0
/mens-c4/monomoi-mens-leather-biker-jacket-black-red-bravo-p6110/s18694,18,15,10,0.6666666666666666,0.3333333333333333,42.05555555555556,0,0
/mens-c4/sheepskin-jackets-c26/classic-style-c119/luxury-4-button-single-breasted-mink-collar-and-sheepskin-coat-black-jaskier-p3751/s13655,18,14,12,0.6111111111111112,0.3888888888888889,30.11111111111111,0,0
/mens-c4/sheepskin-jackets-c26/mens-leather-sheepskin-gilet-whisky-cream-saxon-p3362,18,16,14,0.6666666666666666,0.3333333333333333,60,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-black-hunter-p1354,18,13,8,0.5,0.5,110.5,0,0
/sheepskin-fur-c5/ashwood-single-australian-sheepskin-rug-ivory-p4384/s15189,18,16,12,0.6111111111111112,0.3888888888888889,72.66666666666667,0,0
/sheepskin-fur-c5/sheepskin-gloves-c28/womens-leather-sheepskin-mittens-blk-l-mittens-2020-p7696/s22576,18,17,15,0.7222222222222222,0.2777777777777778,48.833333333333336,0,0
/sheepskin-fur-c5/sheepskin-slippers-beige-leopard-ladies-booties-p7975/s23220,18,14,10,0.4444444444444444,0.5555555555555556,50.166666666666664,0,0
//mens-c4/leather-jackets-c25/leather-biker-jacket-burgundy-hard-knott-p6542/s19743,17,1,0,0.29411764705882354,0.7058823529411765,23.529411764705884,0,0
/gift-accessories-c8/key-rings-c63/sheepskin-boot-key-ring-brown-nap-p3403/s12658,17,11,9,0.17647058823529413,0.8235294117647058,3.9411764705882355,0,0
/gift-accessories-c8/mens-gloves-c37/mens-leather-gloves-tan-710-p178/s984,17,13,9,0.47058823529411764,0.5294117647058824,22.529411764705884,0,0
/handbags-c6/ashwood-c30/medium-vintage-leather-handbag-brandy-g26-p3623/s13054,17,11,5,0.6470588235294118,0.35294117647058826,24.88235294117647,0,0
/handbags-c6/ashwood-c30/vintage-small-leather-shoulder-bag-honey-g20-p3608/s13039,17,14,9,0.35294117647058826,0.6470588235294118,7,0,0
/handbags-c6/ashwood-crocodile-print-leather-backpack-black-c-51-p5408,17,11,7,0.35294117647058826,0.6470588235294118,14.647058823529411,0,0
/handbags-c6/backpacks-c89/leather-vintage-wash-backpack-cognac-d-74-p4258/s14979,17,5,3,0.6470588235294118,0.35294117647058826,29.941176470588236,0,0
/handbags-c6/cognac-t46,17,16,15,0.5294117647058824,0.47058823529411764,23,0,0
/home-living-c65/vintage-folding-leather-chair-tan-vin-39-p6476/s19647,17,17,17,0.6470588235294118,0.35294117647058826,23.941176470588236,0,0
/ladies-c3/accessories-c24/gloves-c102/ashwood-suede-and-leather-gloves-black-130-p1634,17,17,13,0.9411764705882353,0.058823529411764705,101.17647058823529,1,29.98
/ladies-c3/ashwood-large-leather-holdall-honey-t-77-p6793/s20145,17,17,9,0.8235294117647058,0.17647058823529413,41.88235294117647,0,0
/ladies-c3/ashwood-leather-travel-bag-brown-fe04-p6741/s20071,17,16,15,0.7058823529411765,0.29411764705882354,53.88235294117647,0,0
/ladies-c3/ladies-jackets-coats-c181/size-24-t38,17,17,16,0.6470588235294118,0.35294117647058826,44.23529411764706,0,0
/ladies-c3/ladies-waistcoats-c47/reversible-toscana-suede-leather-gilet-camel-kashmina-p8023/s23327,17,15,15,0.4117647058823529,0.5882352941176471,17.88235294117647,0,0
/ladies-c3/ladies-waistcoats-c47/reversible-toscana-suede-leather-gilet-vin-whisky-kashmina-p8026,17,13,5,0.35294117647058826,0.6470588235294118,24.705882352941178,0,0
/ladies-c3/leather-biker-jacket-black-meghan-p4330,17,16,5,0.23529411764705882,0.7647058823529411,35.588235294117645,0,0
/ladies-c3/leather-handbags-c10/ashwood-real-leather-small-crossbody-bag-sodalite-blue-64297-p7960/s23094,17,17,16,0.8235294117647058,0.17647058823529413,39.88235294117647,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-black-scarlett-p2483/s9789,17,17,10,0.47058823529411764,0.5294117647058824,36,0,0
/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-collarless-leather-jacket-mid-brown-nap-chambery-p3284/s11966,17,14,13,0.6470588235294118,0.35294117647058826,15.294117647058824,0,0
/ladies-c3/leather-jackets-c9/leather-jacket-black-kore-p308/s1805,17,16,11,0.5294117647058824,0.47058823529411764,34.64705882352941,0,0
/ladies-c3/leather-jackets-c9/womens-long-length-gothic-coat-black-nap-lucine-p1249,17,14,4,0.29411764705882354,0.7058823529411765,61.23529411764706,0,0
/ladies-c3/sheepskin-fingerless-patch-mittens-grey-p734-p6676/s19982,17,15,11,0.47058823529411764,0.5294117647058824,74.52941176470588,0,0
/ladies-c3/sheepskin-jackets-c11/brown-t3,17,16,15,0.8235294117647058,0.17647058823529413,37.588235294117645,0,0
/ladies-c3/sheepskin-jackets-c11/long-length-toscana-suede-leather-coat-black-alaska-p881,17,14,7,0.29411764705882354,0.7058823529411765,109.41176470588235,0,0
/ladies-c3/split-suede-biker-jacket-tan-rebel-p5465,17,17,13,0.47058823529411764,0.5294117647058824,49.411764705882355,0,0
/ladies-c3/vegetable-tanned-leather-bag-navy-v-22-p3832,17,3,0,0.11764705882352941,0.8823529411764706,49.529411764705884,0,0
/luggage-c7/manbags-briefcases-c64/leather-vintage-medium-flight-shoulder-bag-brandy-f-82-p2390/s9633,17,11,6,0.7058823529411765,0.29411764705882354,20.529411764705884,0,0
/luggage-c7/mens-weekend-leather-travel-holdall-mud-vt-albert-p629,17,16,10,0.29411764705882354,0.7058823529411765,37.23529411764706,0,0
/mens-c4/footwear-c153/fenland-classic-mens-suede-sheepskin-slippers-brown-p3134/s11282,17,16,14,0.7058823529411765,0.29411764705882354,65.11764705882354,1,56.25
/mens-c4/heritage-handcrafted-100-capacity-leather-cartridge-bag-brandy-madox-p2419,17,13,11,0.29411764705882354,0.7058823529411765,2.411764705882353,0,0
/mens-c4/leather-jackets-c25/3-4-styles-c100/mens-leather-jacket-dark-navy-mink-p4123/s14618,17,16,11,0.6470588235294118,0.35294117647058826,44.76470588235294,0,0
/mens-c4/leather-jackets-c25/biker-styles-c97/leather-biker-jacket-red-black-brandon-p3121,17,17,16,0.23529411764705882,0.7647058823529411,3.235294117647059,0,0
/mens-c4/leather-jackets-c25/biker-styles-c97/leather-biker-jacket-red-black-brandon-p3121/s11228,17,16,13,0.5882352941176471,0.4117647058823529,39.11764705882353,0,0
/mens-c4/leather-jackets-c25/biker-styles-c97/leather-vintage-biker-jacket-racing-green-stedman-p3701,17,14,6,0.5294117647058824,0.47058823529411764,116.41176470588235,0,0
/mens-c4/leather-jackets-c25/leather-biker-jacket-black-soltau-p238,17,17,8,0.29411764705882354,0.7058823529411765,41.470588235294116,0,0
/mens-c4/leather-jackets-c25/leather-jacket-black-nap-ferdinand-p548,17,14,3,0.5294117647058824,0.47058823529411764,45.05882352941177,0,0
/mens-c4/leather-jackets-c25/mens-brampton-leather-biker-jacket-timber-hartside-p5379/s16829,17,9,4,0.8235294117647058,0.17647058823529413,56.411764705882355,0,0
/mens-c4/lightweight-natural-skin-lined-leather-driving-gloves-black-750-p1734,17,16,14,0.8235294117647058,0.17647058823529413,129.2941176470588,0,0
/mens-c4/man-bags-briefcases-c12/flight-bags-c118/michigan-leather-three-pocket-sling-bag-cognac-m-53-p3976/s14401,17,16,13,0.6470588235294118,0.35294117647058826,57.94117647058823,0,0
/mens-c4/man-bags-briefcases-c12/toiletry-bags-c117,17,16,9,0.6470588235294118,0.35294117647058826,87.29411764705883,0,0
/mens-c4/mens-leather-biker-jacket-black-axel-p6149/s18899,17,14,12,0.29411764705882354,0.7058823529411765,11.117647058823529,0,0
/mens-c4/mens-waistcoats-c58/mens-leather-embossed-laced-waistcoat-black-eagle-biker-waistcoat-p3319/s12260,17,15,13,0.4117647058823529,0.5882352941176471,34,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-coat-brown-hektor-p806/s4323,17,14,8,0.7058823529411765,0.29411764705882354,37.588235294117645,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-tobacco-hunter-p96,17,16,9,0.29411764705882354,0.7058823529411765,67,0,0
/gift-accessories-c8/ashwood-a4-leather-book-cover-copper-brown-p6737,16,16,14,0.6875,0.3125,37.8125,0,0
/gift-accessories-c8/ladies-gloves-c38/size-xl-t19,16,15,15,0.875,0.125,36.5625,0,0
/gift-accessories-c8/womens-leather-belts-c208/womens-fashion-leather-belt-with-gold-metal-pin-buckle-black-lb-303-p7218,16,10,9,0.25,0.75,5.3125,0,0
/handbags-c6/ashwood-c30/large-vintage-leather-backpack-black-g28-p3628,16,11,1,0.25,0.75,47.4375,0,0
/handbags-c6/ashwood-c30/leather-crossbody-bag-bridge-vt-6051280-p8117/s23610,16,14,13,0.5625,0.4375,22.3125,0,0
/handbags-c6/backpacks-c89/small-vintage-leather-backpack-black-g25-p3758/s13676,16,11,6,0.375,0.625,17.25,0,0
/handbags-c6/vintage-woven-large-leather-handbag-green-d-95-p6973/s20722,16,15,11,0.875,0.125,32,0,0
/home-living-c65/handmade-small-leather-footstool-in-hippo-shape-tan-la11-hippo-p7649/s22519,16,14,12,0.8125,0.1875,51.3125,0,0
/ladies-c3/accessories-c24/purses-c104/womens-vintage-wash-leather-wallet-purse-black-g-41-p4071/s14532,16,13,10,0.3125,0.6875,20.25,0,0
/ladies-c3/ashwood-croc-print-leather-workbag-black-ela-1709-p6412/s19392,16,14,11,0.625,0.375,22.4375,0,0
/ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-aubergine-croc-curve-p6619/s19918,16,16,9,0.5625,0.4375,88.1875,1,179
/ladies-c3/ashwood-large-leather-holdall-cognac-fe-06-p6743,16,10,6,0.625,0.375,68.25,2,310
/ladies-c3/ashwood-two-section-leather-tote-bag-green-c-52-p5415,16,11,5,0.1875,0.8125,28.1875,0,0
/ladies-c3/fenland-ladies-sheepskin-crossover-slippers-natural-fcs-p8009/s23258,16,14,13,0.5625,0.4375,20.375,0,0
/ladies-c3/leather-biker-jacket-navy-lola-p5468/s17049,16,16,15,1,0,66.5,0,0
/ladies-c3/leather-biker-jacket-timber-britney-p5621/s17375,16,15,13,0.625,0.375,119.25,1,129.99
/ladies-c3/leather-handbags-c10/small-compact-leather-and-suede-handbag-dusty-pink-62450-p8147/s23742,16,9,6,0.5625,0.4375,8.3125,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/diamond-quilted-leather-jacket-burgundy-austen-p2964/s10435,16,12,7,0.5,0.5,19,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-red-lola-p3946/s14249,16,15,13,0.4375,0.5625,29.6875,0,0
/ladies-c3/medium-leather-hobo-bag-black-62130-p2563,16,15,13,0.625,0.375,52.4375,0,0
/ladies-c3/sheepskin-gilet-antique-andorra-p4160/s14761,16,15,13,0.625,0.375,48.8125,0,0
/ladies-c3/sheepskin-jackets-c11/ashwood-full-length-toscana-suede-leather-coat-tan-squisita-p6825/s20248,16,15,14,0.6875,0.3125,40.8125,0,0
/ladies-c3/sheepskin-jackets-c11/toscana-long-haired-shearling-jacket-with-large-hood-black-muna-p852/s4702,16,13,12,0.5,0.5,30,0,0
/ladies-c3/sheepskin-jackets-c11/toscana-suede-leather-biker-gilet-brown-kimi-p1007/s5656,16,14,13,0.4375,0.5625,53.5625,0,0
/ladies-c3/three-quarter-leopard-print-skeepskin-coat-aria-p4404/s15265,16,12,10,0.3125,0.6875,7.375,0,0
/ladies-c3/unisex-medium-luxury-leather-sling-bag-black-g-39-p6295,16,16,15,0.8125,0.1875,20.0625,0,0
/ladies-c3/womens-leather-shoulder-handbag-green-croc-63787-croc-p6596/s19892,16,15,12,0.625,0.375,25.0625,0,0
/luggage-c7/extra-large-leather-travel-holdall-black-vt-2081-p115,16,11,2,0.25,0.75,68.0625,0,0
/luggage-c7/holdall-c15/leather-travel-holdall-tan-dylan-p6444/s19594,16,13,10,0.6875,0.3125,73.9375,0,0
/mens-c4/leather-jackets-c25/biker-styles-c97/ashwood-mens-leather-biker-jacket-black-amj-4-p7790/s22840,16,14,11,0.75,0.25,24.9375,0,0
/mens-c4/leather-jackets-c25/biker-styles-c97/leather-biker-jacket-bordeaux-viking-p3117/s11202,16,14,11,0.3125,0.6875,16.625,0,0
/mens-c4/leather-jackets-c25/biker-styles-c97/leather-biker-jacket-grey-bronx-p7962,16,5,0,0.3125,0.6875,108.5,0,0
/mens-c4/leather-jackets-c25/biker-styles-c97/leather-biker-jacket-nevada-bronx-p7963/s23113,16,12,8,0.4375,0.5625,17.4375,0,0
/mens-c4/leather-jackets-c25/biker-styles-c97/mens-leather-embossed-laced-waistcoat-black-apache-biker-waistcoat-p3320/s12268,16,14,9,0.4375,0.5625,9.6875,0,0
/mens-c4/leather-jackets-c25/biker-styles-c97/vintage-leather-biker-jacket-blue-black-jaxon-p3014,16,14,8,0.625,0.375,41.5,0,0
/mens-c4/leather-jackets-c25/leather-hooded-bomber-jacket-black-addison-p943/s5172,16,15,11,0.75,0.25,21.8125,0,0
/mens-c4/leather-jackets-c25/mens-nappa-leather-detachable-double-collar-jacket-red-brn-trap-ryan-p6809,16,12,4,0.1875,0.8125,292.0625,0,0
/mens-c4/leather-jackets-c25/trapper-men-s-leather-biker-jacket-black-callum-p6805/s20197,16,13,12,0.5,0.5,34.25,0,0
/mens-c4/leather-weekend-holdall-tweed-dr-bag-p6226/s19031,16,16,15,0.875,0.125,53.0625,0,0
/mens-c4/man-bags-briefcases-c12/ashwood-mens-leather-wash-bag-tan-brown-4557-p597/s4064,16,13,9,0.625,0.375,52.8125,0,0
/mens-c4/man-bags-briefcases-c12/medium-leather-work-briefcase-tan-brown-4554-p934/s5155,16,14,11,0.5625,0.4375,16.8125,0,0
/mens-c4/man-bags-briefcases-c12/mens-leather-washbag-black-vt-2080-p152,16,7,3,0.25,0.75,11.125,1,44.98
/mens-c4/mens-waistcoats-c58/eight-pocket-leather-gilet-brown-waxy-serengeti-p3931/s14185,16,14,10,0.625,0.375,32.9375,0,0
/mens-c4/mens-waistcoats-c58/trapper-men-s-leather-vest-charcoal-7950-p6860/s20342,16,13,9,0.5625,0.4375,33.8125,0,0
/mens-c4/sheepskin-gilet-camel-antique-norden-p3680,16,13,10,0.75,0.25,61.0625,0,0
/mens-c4/sheepskin-gilet-camel-antique-norden-p3680/s13129,16,15,13,0.5625,0.4375,75.0625,0,0
/mens-c4/sheepskin-jackets-c26/lambskin-leather-and-sheepskin-lined-jacket-brown-kiruna-p1288/s6756,16,7,2,0.5625,0.4375,53.5,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-duffle-black-magnus-p1009/s5664,16,14,8,0.5,0.5,35.125,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-brown-cream-leo-p955/s5308,16,12,9,0.375,0.625,29.8125,0,0
/mens-c4/suede-bomber-jacket-brown-jacks-hill-p5380/s16840,16,14,9,0.625,0.375,11,0,0
/sheepskin-fur-c5/sheepskin-footwear-c46/fenland-classic-suede-sheepskin-bootie-slippers-grey-bos-slippers-p4185/s14865,16,15,13,0.6875,0.3125,56.1875,0,0
/gift-accessories-c8/wallets-c16/ashwood-cow-waxy-large-leather-classic-8-card-bill-fold-wallet-tan-1558-p2770/s10201,15,14,9,0.8666666666666667,0.13333333333333333,75.06666666666666,0,0
/gift-accessories-c8/womens-leather-belts-c208/womens-fashion-leather-belt-with-gold-metal-pin-buckle-tan-lb-303-p7222,15,14,14,0.6,0.4,77.86666666666666,0,0
/handbags-c6/ashwood-c30/small-crocodile-print-leather-backpack-blush-61915-p3490/s12921,15,12,8,0.5333333333333333,0.4666666666666667,25.733333333333334,0,0
/handbags-c6/ashwood-c30/vintage-woven-leather-bag-cognac-d-75-p4263/s14984,15,11,6,0.4666666666666667,0.5333333333333333,23.866666666666667,0,0
/handbags-c6/ashwood-leather-crocodile-print-shoulder-bag-bordeaux-c-55-p5429/s16944,15,13,10,0.4666666666666667,0.5333333333333333,21.8,0,0
/handbags-c6/marta-ponti-c54/marta-ponti-medium-italian-leather-handbag-blue-8105867-p2123,15,13,9,0.26666666666666666,0.7333333333333333,9.8,0,0
/home-living-c65/handmade-small-leather-footstool-in-rhino-shape-tan-la10-rhino-p7648,15,8,7,0.5333333333333333,0.4666666666666667,19,0,0
/ladies-c3/ashwood-4-card-zip-around-suede-and-leather-purse-green-s-20-p6259/s19064,15,13,3,0.6666666666666666,0.3333333333333333,34.4,0,0
/ladies-c3/ashwood-leather-crossbody-smart-phone-bag-red-ph-2-p6777/s20109,15,15,12,0.8,0.2,102.86666666666666,0,0
/ladies-c3/ashwood-leather-jacket-black-aliona-p5545/s17181,15,14,13,0.4666666666666667,0.5333333333333333,49.06666666666667,0,0
/ladies-c3/ashwood-womens-croc-leather-watch-with-mother-of-pearl-face-burgundy-aw-0012-poly-p4107/s14576,15,12,12,0.6666666666666666,0.3333333333333333,18.6,0,0
/ladies-c3/fenland-ladies-suede-sheepskin-loafers-tan-flsl-p6010/s18515,15,14,11,0.8666666666666667,0.13333333333333333,43.333333333333336,0,0
/ladies-c3/ladies-leather-biker-jacket-black-perfecto-p6681/s20008,15,12,12,0.6,0.4,22.8,0,0
/ladies-c3/large-quilted-leather-zip-around-note-and-coin-purse-green-qlp-p5338/s16758,15,11,9,0.4,0.6,82.53333333333333,0,0
/ladies-c3/leather-biker-jacket-tan-lola-p5469/s17052,15,13,10,0.6,0.4,25.533333333333335,0,0
/ladies-c3/leather-gilet-black-app-nola-p1546/s7516,15,9,7,0.4,0.6,278.46666666666664,0,0
/ladies-c3/leather-handbags-c10,15,14,9,0.7333333333333333,0.26666666666666666,52,0,0
/ladies-c3/leather-handbags-c10/ashwood-real-leather-flapover-backpack-cotswold-navy-64257-p7939/s23073,15,11,10,0.6,0.4,22.066666666666666,0,0
/ladies-c3/leather-jackets-c9/ashwood-leather-hooded-coat-black-ddy-harriet-p92/s654,15,11,6,0.4,0.6,22.2,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-detachable-hood-leather-biker-jacket-black-sofi-p7140/s21267,15,14,12,0.5333333333333333,0.4666666666666667,24.733333333333334,0,0
