Landing page,Sessions,Users,New users,Engagement rate,Average engagement time per session,Conversions,Total revenue
/ladies-c3/leather-handbags-c10/real-leather-tote-bag-rasberry-sorbet-63754-p7889/s23023,22,21,18,0.5,32.22727272727273,0,0
/ladies-c3/leather-handbags-c10/real-leather-tote-bag-rose-63754-p7890/s23024,22,22,19,0.8636363636363636,119.0909090909091,2,135.98
/ladies-c3/leather-handbags-c10/zip-top-leather-crossbody-bag-honey-t-89-p7527/s22055,22,16,14,0.5454545454545454,16.5,0,0
/ladies-c3/leather-jackets-c9/casual-styles-c124/mens-3-4-nappa-leather-overcoat-black-snu-james-p5206/s16448,22,20,18,0.45454545454545453,14.181818181818182,0,0
/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-collarless-leather-jacket-black-app-chambery-p3283,22,11,4,0.5,118.13636363636364,0,0
/ladies-c3/leather-jackets-c9/ladies-waterfall-front-leather-jacket-black-diva-p7747/s22737,22,19,15,0.6818181818181818,28.545454545454547,1,189.05
/ladies-c3/leather-jackets-c9/long-length-trench-coat-black-nap-adreana-p1246,22,10,3,0.22727272727272727,16.954545454545453,0,0
/ladies-c3/sheepskin-fingerless-patch-mittens-taupe-p734-p6678/s19990,22,18,15,0.45454545454545453,31.954545454545453,1,34.98
/ladies-c3/vintage-small-leather-travel-shoulder-bag-brandy-g24-p3619/s13050,22,14,10,0.5,48.22727272727273,0,0
/luggage-c7/leather-weekend-holdall-brown-tum-gladstone-p340,22,21,19,0.6363636363636364,35.72727272727273,0,0
/luggage-c7/suit-carriers-c51/mens-leather-suit-carrier-tan-k-50-p7224/s21576,22,21,13,0.5909090909090909,37.36363636363637,0,0
/luggage-c7/wash-toiletry-bags-c55/ashwood-m1,22,22,21,0.7272727272727273,51.54545454545455,0,0
/map/leather-company-birmingham-hq,22,19,11,0.6363636363636364,73.72727272727273,0,0
/mens-c4/leather-jackets-c25/bomber-styles-c99/mens-leather-bomber-jacket-black-2436-p8058/s23454,22,17,6,0.7272727272727273,31.681818181818183,0,0
/mens-c4/leather-jackets-c25/leather-biker-jacket-black-soltau-p238/s1305,22,20,14,0.7272727272727273,29.59090909090909,0,0
/mens-c4/man-bags-briefcases-c12/leather-vintage-laptop-work-bag-tan-g-34-p3813/s13859,22,22,19,0.8181818181818182,125.86363636363636,0,0
/mens-c4/shearling-coat-tan-snu-richmond-p1590,22,5,3,0.22727272727272727,40.04545454545455,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-duffle-black-magnus-p1009/s5664,22,13,4,0.6363636363636364,29.772727272727273,0,0
/mens-c4/trapper-leather-jacket-oxblood-massimo-p5281/s16667,22,17,11,0.4090909090909091,11.136363636363637,0,0
/gift-accessories-c8/ashwood-a4-leather-book-cover-copper-brown-p6737/s20067,21,18,14,0.38095238095238093,74.85714285714286,0,0
/gift-accessories-c8/purses-c36/large-purses-c96/vintage-woven-leather-zip-around-large-22-card-coin-note-purse-orange-d-84-p4307/s15028,21,19,16,0.42857142857142855,27.761904761904763,0,0
/gift-accessories-c8/purses-c36/medium-purses-c95,21,20,18,0.8095238095238095,42.666666666666664,0,0
/handbags-c6/ashwood-c30/large-leather-shopper-bag-blush-62102-p2505/s9832,21,12,7,0.6666666666666666,29,1,69
/handbags-c6/ashwood-leather-crocodile-print-shopper-bag-bordeaux-c-56-p5434/s16949,21,19,16,0.5714285714285714,31.38095238095238,0,0
/handbags-c6/ashwood-leather-crocodile-print-two-section-with-mid-purse-bag-bordeaux-c-54-p5424/s16939,21,20,18,0.5714285714285714,21.523809523809526,0,0
/handbags-c6/ashwood-small-leather-backpack-green-z-74-p7008/s20757,21,20,17,0.7142857142857143,63.19047619047619,0,0
/handbags-c6/cognac-t46,21,21,20,0.42857142857142855,33.285714285714285,0,0
/handbags-c6/cross-body-bag-c87/black-t1,21,19,15,0.7619047619047619,51.523809523809526,0,0
/ladies-c3/ashwood-real-leather-top-zip-crossbody-bag-cotwold-navy-63931-p7897/s23031,21,19,15,0.5714285714285714,109.14285714285714,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-leather-biker-jacket-navy-enya-p3967/s14364,21,16,11,0.7142857142857143,46.285714285714285,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-detachable-hood-leather-biker-jacket-black-sofi-p7140/s21268,21,20,17,0.6666666666666666,54.857142857142854,1,139
/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-leather-biker-jacket-black-bikex-p7162/s21383,21,16,12,0.42857142857142855,19.952380952380953,0,0
/ladies-c3/leather-jackets-c9/long-length-gothic-coat-black-willow-p1242/s6314,21,21,17,0.6190476190476191,55.142857142857146,0,0
/ladies-c3/sheepskin-jackets-c11/sheepskin-coat-tobacco-olivia-p851/s4698,21,20,19,0.47619047619047616,23.095238095238095,0,0
/ladies-c3/three-section-large-veggie-tanned-leather-bag-brown-vt-gina-p6771/s20102,21,19,11,0.47619047619047616,12.571428571428571,0,0
/ladies-c3/toscana-suede-leather-gilet-honey-hateya-p6148/s18897,21,16,12,0.5238095238095238,9.047619047619047,0,0
/ladies-c3/unisex-medium-luxury-leather-sling-bag-black-g-39-p6295/s19165,21,17,14,0.5238095238095238,22.19047619047619,0,0
/luggage-c7/ashwood-leather-wheeled-suit-carrier-black-89149-p6735/s20065,21,21,20,0.7142857142857143,23,0,0
/luggage-c7/manbags-briefcases-c64/leather-vintage-medium-flight-shoulder-bag-tan-f-82-p2391/s9634,21,21,15,0.8095238095238095,50.76190476190476,1,59.99
/luggage-c7/mens-weekend-leather-travel-holdall-mud-vt-albert-p629/s4096,21,20,17,0.3333333333333333,14,0,0
/luggage-c7/the-bridge-m7,21,21,18,0.9047619047619048,55.333333333333336,0,0
/mens-c4/leather-gun-slip-brown-tan-savoy-p4423/s15321,21,18,17,0.3333333333333333,13.19047619047619,0,0
/mens-c4/leather-jackets-c25/blazer-styles-c98/two-button-leather-blazer-black-vito-p3823/s13881,21,18,10,0.5714285714285714,29.714285714285715,0,0
/mens-c4/leather-jackets-c25/bomber-styles-c99/mens-leather-bomber-jacket-nevada-oscar-bomber-p7966,21,18,8,0.42857142857142855,32.04761904761905,0,0
/mens-c4/leather-jackets-c25/leather-coat-black-brontes-p251,21,15,8,0.2857142857142857,23.19047619047619,0,0
/mens-c4/leather-jackets-c25/leather-coat-black-brontes-p251/s1445,21,21,16,0.6666666666666666,57.904761904761905,0,0
/mens-c4/leather-jackets-c25/size-xxl-t20,21,20,17,0.6190476190476191,63.142857142857146,0,0
/mens-c4/leather-jackets-c25/two-button-leather-blazer-mid-brown-capone-p1084/s5912,21,14,10,0.5714285714285714,13.571428571428571,0,0
/mens-c4/leather-jeans-c157,21,20,15,0.5714285714285714,37,0,0
/mens-c4/man-bags-briefcases-c12/briefcases-c112/ashwood-m1,21,19,16,0.8571428571428571,55.476190476190474,0,0
/mens-c4/man-bags-briefcases-c12/flight-bags-c118/small-vintage-leather-messenger-bag-tan-miro-p4219/s14927,21,18,12,0.6666666666666666,38.523809523809526,0,0
/mens-c4/man-bags-briefcases-c12/leather-vintage-laptop-work-bag-brandy-g-34-p3812/s13858,21,15,11,0.47619047619047616,26.38095238095238,0,0
/mens-c4/mens-fashion-cowhide-leather-jacket-black-rocco-p4136,21,21,14,0.5714285714285714,92.19047619047619,0,0
/mens-c4/mens-waistcoats-c58/four-pocket-sleeveless-leather-biker-jacket-black-sabre-p977/s5425,21,17,12,0.6666666666666666,38.38095238095238,0,0
/mens-c4/monomoi-mens-leather-biker-jacket-black-hudson-p6113/s18720,21,15,7,0.5238095238095238,10.285714285714286,0,0
/mens-c4/shearling-coat-tan-snu-richmond-p1590/s7653,21,18,11,0.3333333333333333,14.19047619047619,0,0
/mens-c4/trapper-leather-jacket-oxblood-massimo-p5281/s16669,21,13,7,0.5714285714285714,88.23809523809524,0,0
/sheepskin-fur-c5/mens-sheepskin-jackets-c35/classic-leather-sheepskin-coat-brown-gerald-p3057/s10835,21,19,11,0.6190476190476191,40.42857142857143,0,0
/the-bridge-m7,21,21,19,0.8095238095238095,56.95238095238095,0,0
/trapper-m33,21,18,14,0.7619047619047619,102.47619047619048,0,0
/checkout/delivery,20,15,0,0.5,40.4,2,173.94
/gift-accessories-c8/wallets-c16/marta-ponti-m38,20,17,14,0.75,23.75,0,0
/handbags-c6/backpacks-c89/ashwood-small-leather-backpack-black-t-87-p7522/s22050,20,18,16,0.5,35.45,0,0
/ladies-c3/ladies-leather-biker-jacket-black-perfecto-p6681/s20006,20,15,11,0.55,26.35,0,0
/ladies-c3/leather-handbags-c10/ashwood-real-leather-hobo-shoulder-bag-ochre-yellow-64203-p7935/s23069,20,20,12,0.5,19.6,0,0
/ladies-c3/leather-handbags-c10/large-leather-handbag-bridge-vt-gina-p1050,20,20,12,0.35,42.55,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-detachable-hood-leather-biker-jacket-stone-wash-diana-p7177/s21458,20,20,14,0.65,61.8,0,0
/ladies-c3/leather-jackets-c9/blazer-styles-c79/womens-short-leather-blazer-jacket-r-brown-ballina-p3273,20,18,6,0.4,140.25,1,89
/ladies-c3/leather-jackets-c9/blazer-styles-c79/womens-short-leather-blazer-jacket-r-brown-ballina-p3273/s11857,20,17,10,0.9,76.45,1,89
/ladies-c3/leather-jackets-c9/casual-styles-c124/3-4-double-breasted-leather-trench-coat-black-nap-kinvara-p3722/s13427,20,16,13,0.6,10.5,0,0
/ladies-c3/leather-jackets-c9/ladies-waterfall-front-leather-jacket-black-diva-p7747/s22736,20,18,17,0.55,34.8,0,0
/ladies-c3/leather-jackets-c9/leather-coat-black-nap-jade-walks-p477/s2966,20,15,7,0.55,33.2,0,0
/luggage-c7/manbags-briefcases-c64/medium-leather-shopper-work-bag-tan-lauren-p2931/s10362,20,13,7,0.45,20,0,0
/luggage-c7/suit-carriers-c51,20,15,11,0.55,37.8,0,0
/mens-c4/fur-parkas-c73,20,20,14,0.6,130.6,0,0
/mens-c4/leather-jackets-c25/leather-bomber-jacket-tan-danny-p950,20,17,10,0.35,60.35,0,0
/mens-c4/leather-jackets-c25/leather-bomber-jacket-tan-danny-p950/s5253,20,19,13,0.7,84.7,1,189
/mens-c4/leather-jackets-c25/leather-bomber-jacket-tan-danny-p950/s5256,20,17,13,0.45,25.7,0,0
/mens-c4/leather-jackets-c25/leather-fight-club-jacket-black-durden-p1386,20,17,12,0.6,40.8,1,183.38
/mens-c4/leather-jackets-c25/leather-hooded-bomber-jacket-black-addison-p943/s5171,20,8,6,0.4,49.15,0,0
/mens-c4/leather-jackets-c25/leather-jacket-black-edinburgh-p233/s1246,20,18,14,0.5,30.85,0,0
/mens-c4/man-bags-briefcases-c12/ashwood-luggage-mens-leather-flight-bag-black-crum-8341-p316/s1819,20,12,5,0.65,15.85,1,43.99
/mens-c4/man-bags-briefcases-c12/ashwood-soft-leather-handcrafted-briefcase-black-elliot-p633,20,14,14,0.4,12.45,0,0
/mens-c4/man-bags-briefcases-c12/backpacks-c116/michigan-leather-backpack-black-m-51-p3971/s14396,20,17,9,0.55,61.55,0,0
/mens-c4/man-bags-briefcases-c12/flight-bags-c118/leather-crossbody-smartphone-bag-chestnut-k-41-p7320,20,6,3,0.7,131,0,0
/mens-c4/mens-leather-biker-jacket-black-br-fons-1-p5789/s17889,20,10,6,0.45,12.4,0,0
/mens-c4/mens-waistcoats-c58/all-leather-buckle-waistcoat-black-g-n-w-coat-p4155/s14714,20,19,17,0.35,9.5,0,0
/mens-c4/mens-waistcoats-c58/sheepskin-gillet-ginger-mackenzie-p1466,20,10,6,0.4,91.6,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-coat-brown-hektor-p806/s4323,20,15,7,0.35,11.8,0,0
/mens-c4/trapper-men-s-leather-jacket-black-samo-p6806/s20204,20,18,11,0.7,48.7,0,0
/terms-conditions-i7,20,14,10,0.4,49.35,0,0
/gift-accessories-c8/purses-c36/medium-purses-c95/vintage-woven-leather-medium-18-card-purse-cognac-d-83-p4293/s15014,19,14,10,0.47368421052631576,66.94736842105263,0,0
/gift-accessories-c8/purses-c36/medium-purses-c95/vintage-woven-leather-medium-18-card-purse-taupe-d-83-p4300/s15021,19,16,11,0.47368421052631576,71.42105263157895,0,0
/gift-accessories-c8/purses-c36/small-purses-c94/small-vegetable-tanned-cash-and-10-card-zip-around-purse-chestnut-v-61-p3852/s13933,19,15,8,0.5263157894736842,28.105263157894736,0,0
/handbags-c6/ashwood-m1/grey-t7,19,16,14,0.631578947368421,37.94736842105263,0,0
/handbags-c6/cross-body-bag-c87/ashwood-leather-crossbody-bag-bordeaux-cb-3-63014-p7225,19,12,2,0.3684210526315789,42.05263157894737,0,0
/handbags-c6/the-bridge-c14/the-bridge-leather-golf-bag-in-brown-hide-078123-p925,19,18,17,0.47368421052631576,13.105263157894736,0,0
/home-living-c65/leather-cushions-c69,19,18,18,0.7894736842105263,44.1578947368421,0,0
/ladies-c3/accessories-c24/purses-c104/womens-vintage-wash-large-12-card-leather-purse-tan-g-43-p4079/s14540,19,18,17,0.8421052631578947,20.526315789473685,0,0
/ladies-c3/ashwood-leather-holdall-honey-t-76-p6792/s20144,19,17,16,0.7368421052631579,94.63157894736842,0,0
/ladies-c3/brampton-ladies-leather-longline-biker-jacket-black-llb-p5736,19,19,15,0.5263157894736842,29,0,0
/ladies-c3/fenland-womens-nubuck-leather-hooded-coat-brown-maisie-p5773/s17799,19,14,9,0.5263157894736842,22.36842105263158,0,0
/ladies-c3/leather-jackets-c9/leather-biker-jacket-tan-app-britney-p280,19,18,9,0.3157894736842105,118,0,0
/ladies-c3/medium-vintage-leather-handbag-grey-g26-p5324/s16743,19,10,5,0.6842105263157895,82.3157894736842,0,0
/ladies-c3/sheepskin-jackets-c11/long-length-toscana-suede-leather-coat-brown-alaska-p882,19,14,8,0.47368421052631576,11.842105263157896,0,0
/ladies-c3/sheepskin-jackets-c11/sheepskin-coat-tobacco-olivia-p851/s4693,19,11,10,0.3684210526315789,5.2105263157894735,0,0
/ladies-c3/skirts-jeans-c74/jeans-trousers-c128/womens-suede-leather-trousers-sand-sue-766-p3338,19,18,15,0.631578947368421,36.473684210526315,0,0
/ladies-c3/womens-large-leather-shopper-tote-bag-panna-cota-cream-61911-p2562/s9894,19,17,13,0.631578947368421,83.3157894736842,1,79
/ladies-c3/womens-leather-shoulder-handbag-black-croc-63787-croc-p6595/s19891,19,18,15,0.42105263157894735,20.63157894736842,0,0
/ladies-c3/womens-medium-leather-wallet-purse-black-j-55-p5947/s18331,19,16,12,0.3157894736842105,5.842105263157895,0,0
/luggage-c7/ashwood-wimbledon-travel-range-c156/unisex-medium-luxury-leather-sling-bag-tan-slingo-p3250/s11747,19,18,10,0.42105263157894735,27.842105263157894,0,0
/luggage-c7/leather-tablet-a4-sleeves-c151/vegetable-tanned-leather-document-holder-chestnut-a4-sleeve-p3339,19,17,8,0.5789473684210527,112.36842105263158,0,0
/mens-c4/leather-jackets-c25/blouson-casual-styles-c123/leather-shirt-jacket-black-essex-p1504/s7319,19,15,10,0.5263157894736842,22.842105263157894,0,0
/mens-c4/leather-jackets-c25/leather-biker-jacket-timber-soltau-p236/s13903,19,18,12,0.5789473684210527,32.526315789473685,0,0
/mens-c4/leather-jackets-c25/leather-coat-tan-brontes-p1043/s13872,19,16,8,0.47368421052631576,30.36842105263158,0,0
/mens-c4/leather-jackets-c25/three-button-leather-blazer-mid-brown-malone-p1086/s5895,19,13,8,0.47368421052631576,39.68421052631579,0,0
/mens-c4/leather-jackets-c25/three-button-leather-blazer-mid-brown-malone-p1086/s5897,19,10,7,0.5263157894736842,26.105263157894736,0,0
/mens-c4/mens-leather-washbag-chestnut-gb-milo-p6357/s19307,19,17,15,0.5263157894736842,45.31578947368421,0,0
/mens-c4/mens-nappa-leather-detachable-double-collar-jacket-cognac-trap-ryan-p5801/s17962,19,8,5,0.21052631578947367,7.7368421052631575,0,0
/mens-c4/mens-waistcoats-c58/leather-front-waistcoat-black-thomas-p1389/s6989,19,15,12,0.3157894736842105,16.57894736842105,0,0
/mens-c4/monomoi-mens-leather-denim-style-jacket-blue-james-p6114/s18721,19,14,9,0.42105263157894735,11.368421052631579,0,0
/mens-c4/sheepskin-jackets-c26/classic-style-c119/hooded-sheepskin-flying-jacket-brown-cream-sherwood-p3077,19,6,5,0.7368421052631579,11.473684210526315,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-coat-tan-hektor-p807/s4339,19,17,15,0.3684210526315789,63.68421052631579,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-brn-cream-luan-p817,19,13,11,0.5263157894736842,31.94736842105263,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-mouse-cotton-hunter-p105/s805,19,12,8,0.5789473684210527,27.210526315789473,0,0
/sheepskin-fur-c5/sheepskin-hats-c56/trapper-hat-with-sheepskin-fur-olive-aspen-p3187/s11540,19,15,12,0.5789473684210527,18.36842105263158,0,0
/handbags-c6/ashwood-c30/ashwood-medium-leather-handbag-black-62238-p2512/s9839,18,18,15,0.7777777777777778,98.22222222222223,0,0
/handbags-c6/ashwood-leather-crossbody-smart-phone-bag-tan-z-71-p6997/s20746,18,17,14,0.7222222222222222,47.388888888888886,1,44.99
/handbags-c6/green-t6,18,14,12,0.6111111111111112,34.94444444444444,0,0
/handbags-c6/pocket-crossbody-bags-c176,18,18,7,0.3888888888888889,200.72222222222223,0,0
/ladies-c3/14-card-rfid-protected-xl-leather-purse-denim-blue-s-4-p6722/s20052,18,16,12,0.3888888888888889,47,0,0
/ladies-c3/ashwood-10-card-suede-leather-purse-navy-s-21-p6263/s19068,18,12,10,0.2222222222222222,14.666666666666666,0,0
/ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-burgundy-croc-curve-p6624/s19923,18,16,13,0.5555555555555556,20.27777777777778,0,0
/ladies-c3/ashwood-womens-leather-hobo-bag-black-leopard-j-10-p5889/s18273,18,16,15,0.5555555555555556,24,0,0
/ladies-c3/fur-parkas-c72/hooded-toscana-tipped-fur-parka-with-detachable-fur-trim-lining-black-white-kaylee-p1432/s7087,18,14,11,0.6111111111111112,12.777777777777779,0,0
/ladies-c3/large-quilted-leather-zip-around-note-and-coin-purse-cream-qlp-p5337/s16757,18,14,11,0.3888888888888889,29.166666666666668,0,0
/ladies-c3/leather-jacket-mid-brown-nap-marabelle-p3735/s13539,18,17,12,0.6111111111111112,39.77777777777778,0,0
/ladies-c3/leather-jackets-c9/ladies-waterfall-front-leather-jacket-black-diva-p7747/s22739,18,18,13,0.6666666666666666,40.166666666666664,0,0
/ladies-c3/leather-jackets-c9/long-length-gothic-coat-black-black-zelda-p1241/s6306,18,15,13,0.3888888888888889,15.277777777777779,0,0
/ladies-c3/leather-jackets-c9/size-16-t34,18,15,15,0.6666666666666666,33.833333333333336,0,0
/ladies-c3/medium-vintage-leather-handbag-honey-g26-p3624/s13055,18,18,14,0.6666666666666666,52,0,0
/ladies-c3/mens-leather-holdall-weekend-bag-chestnut-calvin-p6349/s19299,18,8,4,0.5,39.833333333333336,0,0
/ladies-c3/patent-leather-small-cross-body-bag-black-aw0020-p5307/s16726,18,16,12,0.5,16.833333333333332,0,0
/ladies-c3/purses-c22/medium-croc-print-leather-wallet-purse-black-croc-mc7-p6853/s20292,18,11,7,0.4444444444444444,30.666666666666668,0,0
/ladies-c3/sheepskin-jackets-c11/fitted-sheepskin-aviator-flying-jacket-black-suede-winnipeg-p1097,18,0,0,0.16666666666666666,0,0,0
/ladies-c3/size-20-t36,18,17,16,0.6111111111111112,50.111111111111114,0,0
/ladies-c3/womens-luxury-shearling-jacket-black-cream-alayna-p5873/s18228,18,16,9,0.5555555555555556,23.22222222222222,0,0
/luggage-c7/extra-large-leather-travel-holdall-black-vt-2081-p115,18,13,9,0.3333333333333333,20.77777777777778,0,0
/luggage-c7/manbags-briefcases-c64/leather-vintage-medium-flight-shoulder-bag-brandy-f-82-p2390,18,8,3,0.4444444444444444,33.833333333333336,0,0
/mens-c4/leather-jackets-c25/biker-styles-c97/leather-biker-jacket-white-brody-p3013/s10587,18,14,7,0.7777777777777778,38.44444444444444,0,0
/mens-c4/leather-jackets-c25/biker-styles-c97/mens-leather-biker-jacket-brown-g-6200-p7744,18,15,10,0.3888888888888889,24,0,0
/mens-c4/leather-jackets-c25/bomber-styles-c99/mens-leather-hodded-jacket-black-super-bomber-p7971,18,11,2,0.4444444444444444,36.833333333333336,0,0
/mens-c4/leather-jackets-c25/grey-t7,18,17,14,0.7777777777777778,60.111111111111114,0,0
/mens-c4/leather-jackets-c25/leather-jacket-nevada-timber-edinburgh-p235/s1271,18,18,16,0.6111111111111112,49,0,0
/mens-c4/leather-jackets-c25/pink-t9,18,18,16,0.3888888888888889,24.944444444444443,0,0
/mens-c4/luxury-sheepskin-pilot-jacket-black-nc-air-force-p5814/s18019,18,16,10,0.5555555555555556,57.05555555555556,0,0
/mens-c4/man-bags-briefcases-c12/ashwood-mens-leather-washbag-brown-tum-2012-p589/s4056,18,16,12,0.7222222222222222,56,1,42.94
/mens-c4/man-bags-briefcases-c12/laptop-messenger-bags-c113/large-leather-vintage-messenger-bag-tan-robin-p2936/s10367,18,13,11,0.2777777777777778,11.61111111111111,0,0
/mens-c4/man-bags-briefcases-c12/mens-3-pocket-medium-leather-messenger-bag-tan-4552-p655/s4122,18,16,9,0.7222222222222222,20.61111111111111,0,0
/mens-c4/man-bags-briefcases-c12/mens-triple-gusset-heavy-duty-leather-briefcase-brown-tum-gareth-p939/s5160,18,13,12,0.7222222222222222,43.55555555555556,0,0
/mens-c4/mens-waistcoats-c58/four-pocket-sleeveless-leather-biker-jacket-black-crusader-p976,18,16,12,0.5555555555555556,19.5,0,0
/mens-c4/monomoi-mens-leather-denim-style-jacket-blue-james-p6114/s18726,18,10,3,0.8333333333333334,120.88888888888889,1,139
/mens-c4/sheepskin-jackets-c26/sheepskin-coat-brown-hektor-p806/s4327,18,16,16,0.5555555555555556,30.72222222222222,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-duffle-tobacco-magnus-p1010/s5672,18,13,2,0.7222222222222222,49.111111111111114,0,0
/sheepskin-fur-c5/ladies-fur-coats-c76/raccoon-and-rex-rabbit-cropped-sleeve-coat-black-kaitlin-p1412/s11607,18,14,11,0.3333333333333333,2.0555555555555554,0,0
/blog,17,15,11,0.4117647058823529,28.58823529411765,0,0
/checkout/mybag,17,15,12,0.35294117647058826,7.588235294117647,0,0
/gift-accessories-c8/cleaning-products-c40/collonil-leather-dye-cream-red-shoe-cream-p2644,17,14,12,0.47058823529411764,60.94117647058823,1,52.94
/gift-accessories-c8/ladies-gloves-c38/navy-t49,17,15,14,0.6470588235294118,15.705882352941176,0,0
/gift-accessories-c8/mens-leather-belts-c50/size-3xl-t27,17,17,15,0.8235294117647058,65.88235294117646,1,53.98
/gift-accessories-c8/wallets-c16/ashwood-wallets-leather-wallet-tan-crum-1415-c-p174/s935,17,13,8,0.35294117647058826,19.529411764705884,0,0
/handbags-c6/ashwood-c30/large-vintage-leather-backpack-black-g28-p3628/s13059,17,14,9,0.4117647058823529,39.588235294117645,0,0
/handbags-c6/ashwood-c30/small-crocodile-print-leather-backpack-blush-61915-p3490/s12921,17,16,15,0.5294117647058824,31.176470588235293,0,0
/handbags-c6/cross-body-bag-c87/tan-t25,17,17,16,0.8235294117647058,107.47058823529412,0,0
/handbags-c6/saddle-bag-c88,17,16,13,0.47058823529411764,52.705882352941174,0,0
/handbags-c6/tablet-friendly-medium-vintage-leather-bag-green-d-91-p6964/s20713,17,14,9,0.6470588235294118,39.705882352941174,1,80
/handbags-c6/the-bridge-c14/the-bridge-medium-italian-travel-briefcase-brown-64665-01-14-nh-p2110/s8966,17,14,12,0.5294117647058824,36.11764705882353,0,0
/handbags-c6/vintage-woven-large-leather-handbag-brandy-d-95-p6972/s20721,17,16,16,0.8823529411764706,38.94117647058823,0,0
/home-living-c65/sheepskin-door-stopper-natural-ff-door-stop-p7699/s22580,17,17,14,0.35294117647058826,12.588235294117647,0,0
/ladies-c3/ashwood-vintage-leather-trunk-green-vin-18-p6083/s18667,17,16,15,0.8235294117647058,30.470588235294116,0,0
/ladies-c3/ashwood-vintage-leather-trunk-tan-vin-18-p6085/s18669,17,16,14,0.7058823529411765,45.23529411764706,0,0
/ladies-c3/ashwood-zip-top-leather-cross-body-bag-royal-blue-sb-buckle-p6058/s18617,17,14,9,0.5294117647058824,19.058823529411764,0,0
/ladies-c3/fur-coats-c77,17,17,15,0.5294117647058824,11.058823529411764,0,0
/ladies-c3/fur-coats-c77/belted-rex-rabbit-3-4-sleeve-fur-coat-blue-montana-p1406/s7024,17,14,9,0.5294117647058824,20.176470588235293,0,0
/ladies-c3/handbags-c10/tab-small-zip-top-leather-cross-body-bag-black-p189,17,17,12,0.4117647058823529,16,0,0
/ladies-c3/ladies-leather-biker-jacket-black-perfecto-p6681/s20004,17,14,11,0.5882352941176471,11.235294117647058,0,0
/ladies-c3/leather-biker-jacket-tan-lola-p5469/s17055,17,15,13,0.47058823529411764,27.058823529411764,0,0
/ladies-c3/leather-handbags-c10,17,16,10,0.35294117647058826,23.647058823529413,0,0
/ladies-c3/leather-jackets-c9/blazer-styles-c79/womens-short-leather-blazer-jacket-r-brown-ballina-p3273/s11862,17,17,13,0.47058823529411764,28.294117647058822,0,0
/ladies-c3/leather-jackets-c9/leather-shirt-black-alina-p496,17,17,16,0.6470588235294118,35.8235294117647,0,0
/ladies-c3/sheepskin-jackets-c11/long-length-sheepskin-coat-black-sophia-p98/s727,17,14,10,0.4117647058823529,5.9411764705882355,0,0
/ladies-c3/sheepskin-jackets-c11/long-length-sheepskin-coat-tan-sophia-p104/s793,17,13,11,0.23529411764705882,15.588235294117647,0,0
/ladies-c3/sheepskin-jackets-c11/toscana-longhaired-shearling-jacket-with-large-hood-tan-muna-p854/s4729,17,10,6,0.4117647058823529,12.823529411764707,0,0
/ladies-c3/toscana-double-collar-suede-leather-gilet-mineral-grey-pegasus-p5692/s17606,17,17,16,0.47058823529411764,5.9411764705882355,0,0
/ladies-c3/vintage-leather-cross-body-shoulder-bag-honey-g22-p3614,17,15,10,0.5294117647058824,58.8235294117647,0,0
/ladies-c3/womens-luxury-shearling-jacket-brown-cream-alayna-p3379/s12590,17,14,10,0.35294117647058826,20.823529411764707,0,0
/luggage-c7/ashwood-large-leather-holdall-travel-bag-black-croc-10973-p6667/s19972,17,16,14,0.5294117647058824,47.294117647058826,0,0
/luggage-c7/manbags-briefcases-c64/leather-vintage-medium-flight-shoulder-bag-brandy-f-82-p2390/s9633,17,14,8,0.47058823529411764,66.76470588235294,0,0
/mens-c4/fenland-mens-nubuck-leather-jacket-rust-holt-p5772,17,16,15,0.5882352941176471,16.11764705882353,0,0
/mens-c4/leather-body-warmer-cognac-massimo-gillet-1-p4348/s15130,17,16,16,0.6470588235294118,31.41176470588235,0,0
/mens-c4/leather-jackets-c25/3-4-styles-c100/mens-leather-jacket-dark-navy-mink-p4123/s14617,17,12,5,0.5294117647058824,17.764705882352942,0,0
/mens-c4/leather-jackets-c25/bomber-styles-c99/vegetable-tanned-leather-jacket-with-detachable-shearling-collar-black-winchester-p2296/s9361,17,7,3,0.7058823529411765,28.58823529411765,0,0
/mens-c4/man-bags-briefcases-c12/laptop-messenger-bags-c113/suede-and-leather-luxury-laptop-bag-navy-winston-p4327,17,17,16,0.7058823529411765,16.352941176470587,0,0
/mens-c4/mens-fashion-cowhide-leather-jacket-black-rocco-p4136/s14655,17,10,9,0.5882352941176471,16.294117647058822,0,0
/mens-c4/mens-waistcoats-c58/sheepskin-gilet-tobacco-norden-p814,17,14,10,0.5294117647058824,76.58823529411765,0,0
