Landing page,Sessions,Users,New users,Engagement rate,Average engagement time per session,Key events,Total revenue
/mens-c4/leather-jackets-c25/two-button-leather-blazer-navy-capone-p1029/s5729,167,132,104,0.51,27.87,0,0.0
/mens-c4/man-bags-briefcases-c12/ashwood-mens-small-leather-flight-side-bag-chestnut-vt-murphy-p668/s4135,167,149,120,0.62,39.47,2,49.99
/mens-c4/man-bags-briefcases-c12/flight-bags-c118/small-vintage-leather-messenger-bag-brown-miro-p4218/s14926,167,153,122,0.56,37.86,0,0.0
/sheepskin-fur-c5/sheepskin-footwear-c46/fenland-classic-8-suede-sheepskin-belt-boots-tan-p4230/s14946,167,148,126,0.76,52.7,0,0.0
/gift-accessories-c8/mens-gloves-c37/mens-leather-gloves-black-714-p179,166,134,110,0.46,33.33,2,69.96
/handbags-c6/ashwood-crocodile-print-zip-around-leather-tote-bag-teal-c-53-p5422/s16937,166,144,101,0.59,49.2,1,80.0
/ladies-c3/leather-jackets-c9/leather-biker-jacket-tan-app-britney-p280/s1707,166,148,119,0.61,53.27,3,337.0
/ladies-c3/leather-jackets-c9/leather-jacket-mid-brown-liona-p77,166,152,99,0.64,97.11,2,268.0
/ladies-c3/leather-studded-biker-jacket-black-rebel-spirit-p5398/s16898,166,156,141,0.58,24.91,0,0.0
/mens-c4/leather-jackets-c25/leather-coat-tan-brontes-p1043/s5764,166,144,95,0.68,50.07,2,210.0
/mens-c4/sheepskin-jackets-c26/classic-style-c119/luxury-4-button-single-breasted-mink-collar-and-sheepskin-coat-black-jaskier-p3751/s13656,166,146,125,0.45,13.9,0,0.0
/mens-c4/suede-bomber-jacket-brown-jacks-hill-p5380/s16841,166,114,81,0.71,44.42,2,278.0
/search/clothing,166,141,94,0.67,82.39,0,0.0
/sheepskin-fur-c5/mens-sheepskin-jackets-c35/hand-buffed-soft-sheepskin-pilot-jacket-brown-ginger-maxwell-p1513/s7429,166,123,73,0.59,48.28,0,0.0
/ladies-c3/ashwood-zip-top-leather-cross-body-bag-aubergine-sb-buckle-p6030/s18589,165,157,138,0.67,90.55,0,0.0
/ladies-c3/ladies-leather-biker-jacket-grey-br-alice-p5784,165,124,54,0.42,87.39,3,128.99
/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-fashion-leather-biker-style-jacket-black-jessica-p7125/s21153,165,149,126,0.57,42.34,0,0.0
/mens-c4/mens-waistcoats-c58/mens-leather-sheepskin-gilet-black-saxon-p3361,165,145,87,0.5,61.72,0,0.0
/sheepskin-fur-c5/ashwood-sheepskin-quilted-mat-ivory-p4378/s15183,165,157,146,0.72,68.93,4,175.26
/sheepskin-fur-c5/ashwood-sheepskin-seat-pad-ivory-p4381,165,135,52,0.28,30.59,2,44.89
/ladies-c3/ashwood-leather-coin-tray-chestnut-gs-1295-p5748/s17739,164,151,141,0.69,37.41,1,26.94
/ladies-c3/ashwood-unisex-leather-backpack-tan-g-38-p6233,164,94,62,0.52,32.26,4,398.22
/ladies-c3/ashwood-womens-leather-shoulder-bag-black-12088-p6408/s19388,164,118,82,0.53,35.62,2,55.0
/ladies-c3/leather-jackets-c9/ladies-waterfall-front-leather-jacket-black-diva-p7747/s22639,164,141,112,0.6,35.32,1,358.2
/ladies-c3/leather-jackets-c9/leather-shirt-red-alina-p497/s3128,164,153,115,0.63,32.85,1,139.0
/ladies-c3/sheepskin-jackets-c11/reversible-toscana-suede-leather-gilet-grey-kashmina-p3076/s10961,164,161,142,0.73,54.27,0,0.0
/ladies-c3/womens-nubuck-leather-fitted-gilet-brown-rider-p5779,164,94,56,0.46,43.92,3,419.86
/mens-c4/leather-jackets-c25/mens-leather-jacket-charcoal-7950-p6857/s20325,164,116,68,0.53,21.06,0,0.0
/mens-c4/man-bags-briefcases-c12/ashwood-five-pocket-carry-all-leather-messenger-bag-mud-mud-pedro-p640,164,116,83,0.53,53.73,3,188.1
/mens-c4/man-bags-briefcases-c12/ashwood-luggage-five-pocket-carry-all-leather-messenger-bag-tan-col-pedro-p641/s4108,164,151,128,0.74,77.31,4,391.05
/mens-c4/trapper-mens-nappa-leather-jacket-red-brown-jason-p5802,164,125,63,0.54,95.51,1,20.0
/sheepskin-fur-c5/ashwood-single-australian-sheepskin-rug-duck-egg-p5269/s16641,164,154,144,0.75,47.19,10,394.31
/sheepskin-fur-c5/sheepskin-footwear-c46/fenland-classic-suede-sheepskin-bootie-slippers-grey-bos-slippers-p4185,164,118,59,0.44,68.1,14,484.82
/ladies-c3/fur-coats-c77,163,156,122,0.58,41.17,0,0.0
/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-leather-biker-jacket-navy-enya-p3967/s14364,163,145,104,0.75,63.42,0,0.0
/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-single-breasted-leather-coat-black-app-bridget-p3289/s12020,163,140,102,0.63,46.29,0,0.0
/ladies-c3/tab-small-zip-top-leather-cross-body-bag-brown-p6647/s19946,163,140,124,0.26,22.56,1,34.98
/ladies-c3/womens-luxury-shearling-jacket-black-cream-alayna-p5873,163,109,54,0.45,107.82,2,299.0
/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-tobacco-hunter-p96/s702,163,139,95,0.5,24.94,0,0.0
/home-living-c65/sheepskin-hot-water-bottle-cover-c168/natural-sheepskin-hot-water-bottle-cover-rosa-pink-hw-bottle-cover-p4131/s14636,162,152,131,0.63,53.76,7,1060.74
/ladies-c3/ashwood-10-card-suede-leather-purse-navy-s-21-p6263/s19068,162,110,67,0.34,18.5,1,34.98
/ladies-c3/ashwood-leather-quilted-backpack-black-p5328/s16748,162,139,109,0.55,39.22,3,161.97
/ladies-c3/handbags-c10/womens-leather-small-cross-body-bag-chestnut-vt-ela-1261-p742/s4209,162,129,85,0.62,47.88,3,109.96
/ladies-c3/ladies-leather-biker-jacket-black-perfecto-p6681/s20006,162,147,119,0.58,37.17,1,139.0
/luggage-c7/ashwood-large-leather-holdall-travel-bag-black-croc-10973-p6667,162,128,75,0.41,78.36,2,173.45
/mens-c4/fenland-mens-nubuck-leather-jacket-brown-holt-p5771/s17789,162,140,123,0.5,30.5,0,0.0
/mens-c4/leather-jackets-c25/leather-biker-jacket-black-soltau-p238/s1301,162,126,109,0.53,27.99,1,169.0
/sale/ladies-c3/leather-jackets-c9/size-18-t35,162,155,138,0.68,65.33,1,99.0
/sheepskin-fur-c5/sheepskin-hats-c56/trapper-hat-with-sheepskin-fur-olive-aspen-p3187/s11541,162,142,114,0.64,35.86,1,59.99
/handbags-c6/ashwood-c30/small-crocodile-print-leather-backpack-blush-61915-p3490/s12921,161,147,131,0.6,25.22,0,0.0
/ladies-c3/brampton-ladies-leather-longline-biker-jacket-black-llb-p5736,161,140,107,0.53,49.5,0,0.0
/ladies-c3/leather-jackets-c9/leather-jacket-porto-brown-chloe-p295/s1790,161,152,125,0.66,44.7,0,0.0
/ladies-c3/womens-luxury-shearling-jacket-black-white-alayna-p6075/s18653,161,147,113,0.57,27.52,0,0.0
/luggage-c7/suit-carriers-c51,161,147,87,0.61,90.13,2,319.95
/mens-c4/fenland-mens-nubuck-leather-detachable-double-collar-jacket-rust-nelson-p5776/s17820,161,126,91,0.67,35.15,0,0.0
/mens-c4/leather-jackets-c25/leather-hooded-bomber-jacket-black-addison-p943/s5167,161,145,130,0.65,37.47,0,0.0
/mens-c4/mens-luxury-shearling-flying-jacket-black-mandek-p3765,161,136,61,0.39,70.85,0,0.0
/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-brn-cream-luan-p817/s4427,161,122,100,0.49,29.53,0,0.0
/sale/sheepskin-fur-c5/mens-sheepskin-jackets-c35,161,146,115,0.8,89.39,0,0.0
/mens-c4/man-bags-briefcases-c12/leather-briefcase-black-vt-8190-p121,160,140,83,0.54,73.6,4,580.0
/sheepskin-fur-c5/ashwood-sheepskin-cushion-laurel-oak-p5266/s16638,160,75,44,0.32,25.41,1,90.0
/sheepskin-fur-c5/sheepskin-gloves-c28/womens-suede-sheepskin-gloves-tan-db-405-p7052/s20803,160,153,128,0.67,52.48,6,292.73
/collonil-m18,159,152,147,0.62,30.23,0,0.0
/handbags-c6/backpacks-c89/vegetable-tanned-small-leather-backpack-navy-v-25-p3841/s13922,159,144,78,0.46,36.13,0,0.0
/ladies-c3/14-card-rfid-protected-large-leather-purse-denim-blue-s1-p6704,159,116,51,0.48,61.03,8,327.27
/ladies-c3/ladies-waistcoats-c47/reversible-toscana-suede-leather-gilet-green-kashmina-p8024/s23335,159,151,140,0.39,15.05,0,0.0
/ladies-c3/leather-biker-jacket-steel-grey-naturel-p3928/s14157,159,149,127,0.69,46.72,2,139.0
/mens-c4/man-bags-briefcases-c12/flight-bags-c118/vegetable-tanned-leather-a4-travel-bag-tan-jones-p2554/s9881,159,67,31,0.3,4.13,0,0.0
/gift-accessories-c8/gift-sets-c188,158,144,84,0.59,70.37,4,307.98
/home-living-c65/rugs-c68,158,143,93,0.52,56.17,3,388.96
/ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-olive-63028-p5615/s17364,158,144,121,0.62,52.29,1,34.98
/ladies-c3/leather-handbags-c10/ashwood-leather-shoulder-bag-chestnut-t-84-p7518/s22046,158,137,104,0.67,44.9,1,69.95
/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-single-breasted-leather-coat-cognac-app-bridget-p3290/s12032,158,137,115,0.7,43.92,1,399.95
/ladies-c3/sheepskin-jackets-c11/long-length-sheepskin-coat-tan-sophia-p104/s794,158,147,122,0.5,63.15,0,0.0
/ladies-c3/womens-luxury-shearling-jacket-tobacco-cream-alayna-p4364,158,122,59,0.46,68.19,0,0.0
/luggage-c7/backpacks-rucksacks-c52/unisex-leather-vintage-backpack-tan-f-86-p2400,158,129,55,0.46,78.77,4,300.84
/mens-c4/mens-waistcoats-c58/leather-waistcoat-black-tudor-p1003,158,129,80,0.44,71.94,6,589.57
/sheepskin-fur-c5/ashwood-single-australian-sheepskin-rug-linen-p5272/s16644,158,136,115,0.67,53.02,6,236.18
/sheepskin-fur-c5/ladies-sheepskin-jackets-c13/3-4-length-toscana-suede-leather-gilet-black-gerel-p2566/s9898,158,141,113,0.57,47.25,1,349.0
/handbags-c6/ashwood-c30/small-vintage-leather-backpack-honey-g25-p3621,157,117,82,0.55,75.09,4,383.49
/ladies-c3/leather-jackets-c9/leather-jacket-timber-ruby-p486/s3051,157,147,124,0.71,50.48,2,358.99
/ladies-c3/sheepskin-jackets-c11/toscana-suede-leather-gilet-navy-kashmina-p857/s4764,157,143,123,0.5,39.18,1,299.0
/mens-c4/leather-jackets-c25/trapper-leather-jacket-coffee-largo-p6785/s20129,157,133,103,0.61,37.62,0,0.0
/mens-c4/man-bags-briefcases-c12/mens-triple-gusset-heavy-duty-leather-briefcase-mud-mud-gareth-p147/s869,157,133,103,0.66,50.7,2,129.0
/sale/ladies-c3/sheepskin-jackets-c11,157,144,115,0.71,86.01,0,0.0
/ladies-c3/leather-handbags-c10/ladies-michigan-leather-small-flapover-crossbody-bag-cognac-m-70-p7590/s22232,156,145,123,0.69,31.59,0,0.0
/mens-c4/leather-jackets-c25/three-button-leather-blazer-tan-malone-p1087/s5900,156,97,71,0.6,29.22,0,0.0
/mens-c4/man-bags-briefcases-c12/ashwood-luggage-mens-leather-laptop-messenger-bag-black-crum-8343-p296/s1791,156,150,128,0.66,36.19,1,85.0
/mens-c4/man-bags-briefcases-c12/ashwood-mens-3-pocket-medium-leather-messenger-bag-black-4552-p654/s4121,156,141,114,0.68,48.49,1,52.47
/mens-c4/man-bags-briefcases-c12/leather-briefcase-black-vt-8190-p121/s843,156,138,119,0.6,30.1,3,387.0
/mens-c4/mens-nappa-leather-detachable-double-collar-jacket-cognac-trap-ryan-p5801,156,112,64,0.42,48.74,3,360.0
/mens-c4/sheepskin-jackets-c26/sheepskin-coat-tan-hektor-p807/s4341,156,138,112,0.58,57.15,1,625.0
/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-antique-leo-p812/s4399,156,127,109,0.46,25.64,0,0.0
/mens-c4/small-waxy-leather-messenger-bag-cognac-w-71-p5501/s17102,156,116,99,0.63,46.3,2,52.44
/sheepskin-fur-c5/sheepskin-footwear-c46/classic-ladies-suede-sheepskin-slippers-chestnut-p3128,156,136,105,0.56,53.3,9,511.18
/ladies-c3/ashwood-vegetable-tanned-leather-cross-body-bag-bridge-6052667-p5363/s16788,155,144,128,0.6,45.73,4,79.98
/ladies-c3/leather-biker-jacket-grey-lola-p5543,155,142,53,0.37,105.21,4,381.96
/ladies-c3/leather-biker-jacket-grey-lola-p5543/s17173,155,139,97,0.63,41.07,0,0.0
/ladies-c3/leather-jackets-c9/biker-styles-c78/aviatrix-leather-biker-jacket-red-aysha-p3954/s14301,155,144,131,0.66,45.95,0,0.0
/ladies-c3/luxury-15-5-laptop-messenger-bag-black-g1000-p6329/s19212,155,91,48,0.29,22.12,0,0.0
/ladies-c3/sheepskin-gilet-antique-andorra-p4160/s14760,155,139,104,0.64,50.45,0,0.0
/ladies-c3/womens-luxury-shearling-jacket-black-white-alayna-p6075,155,104,34,0.52,62.05,2,299.0
/mens-c4/leather-detachable-hood-puffer-jacket-cognac-nello-p6539/s19713,155,123,93,0.59,35.37,0,0.0
/mens-c4/leather-jackets-c25/blouson-casual-styles-c123/leather-jacket-mid-brown-nap-ferdinand-p1539/s7473,155,116,79,0.61,61.61,0,0.0
/mens-c4/sheepskin-jackets-c26/buffed-sheepskin-coat-brown-emelio-p808,155,89,40,0.46,90.57,1,269.02
/mens-c4/sheepskin-jackets-c26/sheepskin-coat-tan-hektor-p807/s4340,155,122,91,0.63,71.9,1,499.0
/gift-accessories-c8/purses-c36/green-t6,154,146,134,0.75,34.61,0,0.0
/ladies-c3/leather-biker-jacket-tan-lola-p5469/s17052,154,142,105,0.65,59.47,0,0.0
/ladies-c3/mens-leather-laptop-messenger-bag-black-joe-p6350/s19300,154,148,129,0.53,20.51,0,0.0
/ladies-c3/mini-leather-shoulder-bag-tan-aj-630-p4354/s15142,154,146,113,0.66,72.87,0,0.0
/gift-accessories-c8/wallets-c16/ashwood-leather-travel-wallet-brown-tw-01-p1357/s6930,153,140,114,0.71,35.67,2,89.88
/handbags-c6/ashwood-c30/ladies-michigan-large-leather-handbag-cognac-m-61-p3992,153,111,56,0.39,38.08,2,119.99
/luggage-c7/holdall-c15/mens-large-travel-holdall-bridge-vt-paddington-p6471/s19635,153,136,101,0.67,123.91,1,129.95
/luggage-c7/mens-large-travel-holdall-chestnut-vt-2070-p114,153,126,47,0.41,119.27,5,830.47
/mens-c4/fenland-classic-mens-suede-sheepskin-moccasin-slippers-grey-p4088,153,125,96,0.52,41.33,3,193.7
/sheepskin-fur-c5/ashwood-single-australian-sheepskin-rug-ivory-p4384/s15189,153,145,112,0.63,49.92,7,272.37
/handbags-c6/ashwood-leather-crossbody-smart-phone-bag-black-z-71-p6995/s20744,152,124,101,0.59,45.4,0,0.0
/home-living-c65/cast-iron-replica-royal-mail-er-mailbox-red-di-3731-rg-p7646/s22516,152,137,124,0.36,21.63,0,0.0
/ladies-c3/3-4-length-toscana-suede-leather-coat-topo-5055-p6280/s19103,152,142,116,0.61,48.38,0,0.0
/ladies-c3/accessories-c24/purses-c104,152,144,119,0.75,108.84,3,129.9
/ladies-c3/ashwood-zip-top-leather-cross-body-bag-blue-sb-buckle-p6033/s18592,152,134,115,0.7,112.67,2,84.97
/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-leather-biker-jacket-timber-targaryen-p3437,152,119,41,0.45,111.53,3,567.0
/marta-ponti-m38,152,142,124,0.66,38.52,0,0.0
/mens-c4/man-bags-briefcases-c12/mens-triple-gusset-heavy-duty-leather-briefcase-brown-tum-gareth-p939,152,124,63,0.51,60.28,9,903.0
/mens-c4/sheepskin-jackets-c26/pilot-style-c120/mens-luxury-shearling-biker-flying-jacket-brown-cream-torsten-p3381,152,99,46,0.49,38.11,0,0.0
/handbags-c6/cross-body-bag-c87/vintage-small-leather-travel-shoulder-bag-honey-tan-g24-p3700,151,138,102,0.62,74.28,7,404.95
/home-living-c65/leather-sofa-chairs-c71/vintage-folding-leather-chair-tan-vin-37-p3373/s12556,151,136,131,0.62,45.19,0,0.0
/ladies-c3/ashwood-zip-top-leather-cross-body-bag-orange-sb-buckle-p6053/s18612,151,146,139,0.62,48.42,0,0.0
/ladies-c3/leather-jackets-c9/leather-jacket-brown-napp-emerald-p491/s3087,151,137,108,0.68,72.36,0,0.0
/ladies-c3/leather-jackets-c9/long-length-gothic-coat-black-trinity-p1251,151,118,78,0.44,54.15,1,279.0
/ladies-c3/long-length-toscana-suede-leather-coat-ocean-alaska-p3679/s13123,151,128,99,0.47,30.79,0,0.0
/ladies-c3/womens-luxury-shearling-jacket-brown-cream-alayna-p3379,151,128,53,0.4,69.15,0,0.0
/ladies-c3/womens-medium-leather-wallet-purse-denim-blue-s3-p6716,151,122,69,0.5,48.72,15,384.78
/mens-c4/man-bags-briefcases-c12/ashwood-mens-leather-hanging-toiletry-bag-tan-phil-p604,151,138,121,0.6,40.13,2,99.98
/mens-c4/man-bags-briefcases-c12/flight-bags-c118/unisex-michigan-leather-body-bag-cognac-m-64-p3998/s14423,151,137,106,0.52,53.95,3,144.98
/mens-c4/mens-nappa-leather-detachable-double-collar-jacket-black-trap-ryan-p5800,151,125,57,0.57,80.52,2,720.0
/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-brn-cream-luan-p817/s4425,151,132,109,0.62,46.28,0,0.0
/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-tobacco-hunter-p96,151,126,71,0.44,95.75,1,525.0
/mens-c4/suede-bomber-jacket-tan-jacks-hill-p5382/s16850,151,122,95,0.62,25.38,0,0.0
/sheepskin-fur-c5/mens-sheepskin-jackets-c35/mens-classic-sheepskin-coat-whisky-churchill-p3359/s12485,151,106,76,0.48,24.79,0,0.0
/handbags-c6/camel-t50,150,147,136,0.56,40.24,2,69.96
/ladies-c3/leather-jacket-cognac-nap-liona-p3737/s13558,150,118,94,0.59,32.25,1,134.1
/ladies-c3/leather-jackets-c9/long-length-gothic-coat-black-trinity-p1251/s6396,150,133,112,0.57,35.68,1,81.0
/ladies-c3/purses-c22/vintage-woven-leather-zip-around-large-22-card-coin-note-purse-black-d-84-p6366/s19316,150,132,101,0.46,19.08,1,39.98
/mens-c4/leather-jackets-c25/leather-biker-jacket-black-soltau-p238/s1304,150,124,99,0.55,34.07,0,0.0
/mens-c4/man-bags-briefcases-c12/mens-leather-ipad-messenger-bag-black-crum-8342-p314,150,127,80,0.55,87.29,5,236.0
/mens-c4/man-bags-briefcases-c12/washbags-c114/vintage-oily-hanging-leather-wash-bag-brown-liam-wb-p3245/s11742,150,140,112,0.65,55.15,2,97.73
/mens-c4/mens-leather-jacket-oxblood-mink-p5283/s16682,150,133,97,0.55,29.91,0,0.0
/mens-c4/monomoi-mens-leather-biker-jacket-black-hudson-p6113,150,129,63,0.46,93.17,2,132.5
/mens-c4/the-bridge-mens-italian-leather-briefcase-brown-06447901-p6305/s19176,150,139,129,0.65,30.29,0,0.0
/sheepskin-fur-c5/womens-luxury-shearling-jacket-black-blk-alayna-p3378/s12577,150,132,92,0.61,29.95,1,269.1
/ladies-c3/ashwood-ladies-small-flap-over-leather-shoulder-bag-black-j-15-p5908/s18292,149,92,68,0.38,9.52,0,0.0
/ladies-c3/leather-biker-jacket-vin-tan-lola-p5623/s17387,149,137,102,0.55,37.81,1,122.5
/ladies-c3/sheepskin-jackets-c11/sheepskin-coat-tan-florence-p849/s4675,149,139,118,0.74,79.83,0,0.0
/mens-c4/leather-jackets-c25/blouson-casual-styles-c123/leather-jacket-mid-brown-nap-ferdinand-p1539/s7465,149,113,56,0.6,49.99,1,187.5
/mens-c4/leather-jackets-c25/leather-jacket-timber-edinburgh-p235/s1275,149,141,99,0.58,68.64,0,0.0
/mens-c4/mens-leather-g-1-flight-bomber-jacket-coffee-maverick-p6335/s19219,149,134,121,0.61,33.65,2,179.0
/sheepskin-fur-c5/sheepskin-footwear-c46/sheepskin-slippers-chestnut-ladies-booties-p4046/s14507,149,132,112,0.67,63.62,8,249.96
/handbags-c6/ashwood-leather-crocodile-print-two-section-with-mid-purse-bag-green-c-54-p5425/s16940,148,137,109,0.64,56.26,0,0.0
/handbags-c6/shopper-bag-c83/ashwood-womens-long-handle-leather-shopper-bag-black-62320-p6655,148,121,78,0.59,64.25,3,121.64
/ladies-c3/14-card-rfid-protected-large-leather-purse-navy-s1-p6706,148,127,56,0.35,70.32,8,318.09
/ladies-c3/fur-coats-c77/mink-coat-brown-imola-p1417,148,141,124,0.56,39.16,0,0.0
/ladies-c3/medium-leather-shoulder-bag-black-62551-p6659/s19958,148,118,94,0.66,57.03,5,281.93
/mens-c4/mens-luxury-shearling-flying-jacket-brown-brn-mandek-p3766,148,109,71,0.51,78.24,2,299.0
/mens-c4/mens-waistcoats-c58/sheepskin-gillet-ginger-mackenzie-p1466/s7225,148,127,101,0.66,58.6,0,0.0
/handbags-c6/ashwood-c30/vintage-mini-leather-cross-body-shoulder-bag-with-chain-strap-brandy-g27-p3626/s13057,147,136,114,0.63,36.52,2,119.99
/handbags-c6/ashwood-m1/tan-t25,147,139,118,0.84,86.2,2,129.47
/ladies-c3/deals-for-her-c161/handbags-c203,147,118,52,0.51,124.41,3,149.95
/ladies-c3/ladies-classic-leather-biker-jacket-black-roisin-p4331/s15074,147,121,100,0.58,32.61,0,0.0
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-mid-brown-nap-britney-p3010,147,117,41,0.33,55.44,3,288.33
/ladies-c3/womens-leather-biker-jacket-black-app-targaryen-p3435/s12852,147,134,117,0.65,33.32,0,0.0
/mens-c4/leather-jackets-c25/biker-styles-c97/biker-leather-jacket-brown-baron-p3696,147,111,81,0.52,74.41,1,44.98
/mens-c4/leather-jackets-c25/biker-styles-c97/side-zip-ribbed-leather-biker-jacket-black-napp-constantine-p2290,147,123,100,0.52,38.01,0,0.0
/mens-c4/man-bags-briefcases-c12/backpacks-c116/vintage-leather-backpack-tan-2-ryan-p4227,147,117,53,0.44,56.67,2,214.0
/mens-c4/man-bags-briefcases-c12/flight-bags-c118/small-vintage-wash-leather-travel-bag-tan-1335-p3874/s13955,147,135,91,0.59,94.59,5,264.9
/sheepskin-fur-c5/sheepskin-footwear-c46/fenland-classic-9-vintage-sheepskin-biker-boots-black-p4228/s14938,147,132,106,0.61,31.97,0,0.0
/sheepskin-fur-c5/sheepskin-footwear-c46/fenland-classic-suede-sheepskin-bootie-slippers-brown-bos-slippers-p4184,147,129,80,0.52,67.71,3,99.96
/home-living-c65/decorative-ornaments-c193/fenland-ff-lucky-sheep-black-p7196/s21518,146,25,17,0.4,13.53,0,0.0
/ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-yellow-63028-p5635/s17429,146,134,117,0.73,66.14,1,34.98
/ladies-c3/ashwood-vegetable-tanned-leather-cross-body-bag-bridge-6052666-p5359/s16784,146,122,71,0.68,35.22,1,54.98
/ladies-c3/leather-handbags-c10/ashwood-ladies-leather-phonebag-purse-black-t-80-p7505/s22033,146,133,114,0.71,28.65,0,0.0
/ladies-c3/toscana-suede-leather-gilet-honey-kashmina-p6679,146,107,37,0.34,51.43,1,299.0
/luggage-c7/trolleys-c33/vegetable-tanned-leather-luggage-cabin-trolley-chestnut-89150-p1347/s6842,146,135,97,0.67,81.95,1,213.7
/mens-c4/leather-jackets-c25/bomber-styles-c99/vegetable-tanned-leather-jacket-with-detachable-shearling-collar-black-winchester-p2296/s9361,146,133,95,0.67,32.89,1,451.99
/mens-c4/mens-luxury-shearling-flying-jacket-black-mandek-p3765/s13704,146,119,73,0.6,40.97,0,0.0
/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-brn-cream-luan-p817/s4422,146,131,99,0.56,55.93,0,0.0
/sheepskin-fur-c5/sheepskin-footwear-c46/fenland-classic-9-vintage-sheepskin-biker-boots-black-p4228/s14936,146,123,88,0.53,31.56,0,0.0
/estimo-m30,145,127,111,0.74,97.92,0,0.0
/ladies-c3/3-4-double-breasted-leather-trench-coat-tan-gla-kinvara-p5388,145,129,71,0.51,62.97,0,0.0
/ladies-c3/ashwood-three-pocket-leather-sling-bag-black-t-75-p6755,145,114,41,0.43,72.02,3,165.43
/ladies-c3/fitted-leather-gilet-with-faux-fur-collar-black-snu-cumbria-p4415/s15289,145,136,114,0.6,27.61,2,149.0
/ladies-c3/leather-jackets-c9/leather-jacket-cognac-nap-marabelle-p1002/s5600,145,130,87,0.67,53.69,0,0.0
/ladies-c3/mens-leather-backpack-chestnut-gb-jordan-p6353,145,103,59,0.5,85.4,5,218.42
/ladies-c3/sheepskin-jackets-c11/long-length-toscana-suede-leather-coat-black-alaska-p881/s4992,145,132,112,0.43,15.07,0,0.0
/ladies-c3/skirts-jeans-c74/jeans-trousers-c128/leather-hipster-trousers-black-hipsy-p1628/s7759,145,78,60,0.74,29.13,0,0.0
/luggage-c7/holdall-c15/large-leather-weekend-vintage-travel-bag-vintage-tan-oliver-p2933,145,131,107,0.61,58.83,0,0.0
/mens-c4/mens-nappa-leather-jacket-teddy-lining-cognac-trap-mica-p5799/s17950,145,115,70,0.56,46.18,0,0.0
/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-ginger-luan-p102/s772,145,120,97,0.42,18.36,0,0.0
/ladies-c3/ashwood-leather-crossbody-smart-phone-bag-red-ph-2-p6777/s20109,144,130,117,0.7,52.9,3,104.94
/ladies-c3/leather-biker-jacket-timber-britney-p5621/s17371,144,138,114,0.57,38.69,0,0.0
/ladies-c3/leather-biker-jacket-vin-burgundy-lola-p5622,144,120,45,0.43,84.58,5,421.47
/ladies-c3/leather-jackets-c9/casual-styles-c124/mens-3-4-nappa-leather-overcoat-black-snu-james-p5206/s16449,144,138,133,0.6,18.65,0,0.0
/ladies-c3/michigan-leather-note-and-coin-rfid-purse-black-m-05-p6674,144,106,50,0.34,28.72,2,-603.01
/ladies-c3/sheepskin-jackets-c11/reversible-toscana-suede-leather-gilet-black-kashmina-p3075/s10953,144,134,122,0.59,27.77,0,0.0
/ladies-c3/skirts-jeans-c74,144,125,96,0.59,49.26,1,190.83
/luggage-c7/extra-large-leather-travel-holdall-chestnut-vt-2081-p4362,144,111,55,0.53,80.35,8,883.0
/mens-c4/footwear-c153/fenland-classic-mens-suede-sheepskin-moccasin-slippers-brown-beige-p3132,144,134,65,0.5,62.63,11,429.84
/mens-c4/leather-jackets-c25/leather-jacket-timber-edinburgh-p235/s2681,144,133,89,0.65,53.72,0,0.0
/mens-c4/man-bags-briefcases-c12/leather-document-holder-brown-a4-sleeve-p927,144,134,104,0.6,53.01,2,262.94
/sheepskin-fur-c5/sheepskin-footwear-c46/womens-classic-suede-sheepskin-moccasin-slippers-black-white-ladies-moccasins-p4050/s14846,144,133,122,0.72,44.63,3,99.96
/ladies-c3/fur-parkas-c72/short-hooded-toscana-tipped-fox-fur-parka-with-fur-trim-lining-black-red-p1434/s7092,143,128,106,0.41,18.42,0,0.0
/ladies-c3/leather-biker-jacket-navy-lola-p5468/s17049,143,136,111,0.74,69.22,4,228.98
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-black-sheena-p3423/s12758,143,110,72,0.51,27.12,0,0.0
/ladies-c3/sheepskin-jackets-c11/sheepskin-coat-tan-olivia-p850/s4688,143,111,82,0.54,41.14,0,0.0
/mens-c4/leather-jackets-c25/biker-styles-c97/leather-hooded-bomber-jacket-mid-brown-addison-p2963,143,74,36,0.36,41.06,0,0.0
/mens-c4/sheepskin-jackets-c26/classic-style-c119/luxury-shearling-pilot-jacket-ginger-ke-271-p7371/s21798,143,113,68,0.5,13.96,1,989.0
