# ----------------------------------------
# Report CSV Export
# Account: Leather Company
# Property: Leather Company - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20240301
# End date: 20240331
Landing page,Sessions,Users,New users,Engagement rate,Average engagement time per session,Key events,Total revenue
/mens-c4/sheepskin-jackets-c26/sheepskin-coat-tan-hektor-p807/s4338,126,116,89,0.5079365079365079,14.404761904761905,0,0
/ladies-c3/skirts-jeans-c74/jeans-trousers-c128,124,123,116,0.7741935483870968,39.774193548387096,0,0
/luggage-c7/holdall-c15/mens-large-leather-weekend-holdall-chestnut-vt-charles-p918/s5121,124,96,72,0.5564516129032258,42.24193548387097,2,346.5
/mens-c4/leather-jackets-c25/leather-jacket-nevada-timber-edinburgh-p235/s1269,123,89,45,0.6260162601626016,38.959349593495936,1,141.55
/mens-c4/leather-jackets-c25/leather-jacket-black-edinburgh-p233,122,93,44,0.4672131147540984,92.58196721311475,3,556.37
/ladies-c3/leather-handbags-c10/ladies-michigan-leather-small-flapover-crossbody-bag-cognac-m-70-p7590/s22232,119,116,108,0.4789915966386555,10.638655462184873,0,0
/handbags-c6/tan-t25,118,107,94,0.6101694915254238,75.94915254237289,1,85
/ladies-c3/ladies-waistcoats-c47/fitted-leather-gilet-with-faux-fur-collar-brown-snu-cumbria-p1627/s7746,118,95,85,0.4576271186440678,14.330508474576272,0,0
/luggage-c7/trolleys-c33,118,48,39,0.3728813559322034,15.398305084745763,0,0
/handbags-c6/backpacks-c89/large-vintage-leather-backpack-honey-g28-p3755/s13672,117,101,79,0.6752136752136753,59.743589743589745,0,0
/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-collarless-leather-jacket-black-app-chambery-p3283/s11956,117,100,81,0.5811965811965812,44.26495726495727,3,397
/register,117,86,39,0.36752136752136755,49.205128205128204,2,788.99
/mens-c4/leather-jackets-c25/monomoi-m52,116,101,87,0.7672413793103449,98.21551724137932,2,258.99
/mens-c4/man-bags-briefcases-c12/ashwood-mens-small-zip-around-flight-side-bag-brown-tum-jerry-p663/s4130,116,73,45,0.49137931034482757,17.637931034482758,0,0
